LineId,Label,Timestamp,Date,User,Month,Day,Time,Location,Component,PID,Content,EventId,EventTemplate,ParameterList
585,-,1131563604,2005.11.09,tbird-sm1,Nov,9,11:13:24,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,eb0cfa2a,[ib_sm_sweep.c:1455]: No topology change,[]
586,-,1131563604,2005.11.09,tbird-sm1,Nov,9,11:13:24,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,9db750e6,[ib_sm_sweep.c:1482]: No configuration change required,[]
587,-,1131563605,2005.11.09,tbird-admin1,Nov,9,11:13:25,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_A2] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_A2]']
588,-,1131563606,2005.11.09,tbird-admin1,Nov,9,11:13:26,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_B5] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_B5]']
589,-,1131563606,2005.11.09,tbird-admin1,Nov,9,11:13:26,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_B8] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_B8]']
590,-,1131563607,2005.11.09,cn951,Nov,9,11:13:27,cn951/cn951,ntpd,19916,"synchronized to 10.100.18.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.18.250,', '3']"
591,-,1131563607,2005.11.09,tbird-admin1,Nov,9,11:13:27,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_A4] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_A4]']
592,-,1131563609,2005.11.09,bn436,Nov,9,11:13:29,bn436/bn436,ntpd,30646,"synchronized to 10.100.22.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.22.250,', '3']"
593,-,1131563609,2005.11.09,cn656,Nov,9,11:13:29,cn656/cn656,ntpd,32284,"synchronized to 10.100.22.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.22.250,', '3']"
594,-,1131563609,2005.11.09,tbird-admin1,Nov,9,11:13:29,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_D4] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_D4]']
595,-,1131563610,2005.11.09,bn447,Nov,9,11:13:30,bn447/bn447,ntpd,29169,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
596,-,1131563610,2005.11.09,tbird-admin1,Nov,9,11:13:30,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_C4] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_C4]']
597,-,1131563611,2005.11.09,tbird-admin1,Nov,9,11:13:31,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_C5] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_C5]']
598,-,1131563611,2005.11.09,tbird-admin1,Nov,9,11:13:31,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_D5] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_D5]']
599,-,1131563612,2005.11.09,bn861,Nov,9,11:13:32,bn861/bn861,ntpd,30539,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
600,-,1131563613,2005.11.09,cn837,Nov,9,11:13:33,cn837/cn837,ntpd,27977,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
601,-,1131563613,2005.11.09,tbird-admin1,Nov,9,11:13:33,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_D8] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_D8]']
602,-,1131563614,2005.11.09,cn385,Nov,9,11:13:34,cn385/cn385,ntpd,5975,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
603,-,1131563614,2005.11.09,dn460,Nov,9,11:13:34,dn460/dn460,ntpd,32359,"synchronized to 10.100.26.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.26.250,', '3']"
604,-,1131563614,2005.11.09,tbird-admin1,Nov,9,11:13:34,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_C8] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_C8]']
605,-,1131563614,2005.11.09,tbird-sm1,Nov,9,11:13:34,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,1cfe3a76,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,[]
606,-,1131563615,2005.11.09,cn732,Nov,9,11:13:35,cn732/cn732,ntpd,28512,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
607,-,1131563615,2005.11.09,dn406,Nov,9,11:13:35,dn406/dn406,ntpd,31933,"synchronized to 10.100.28.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.28.250,', '3']"
608,-,1131563617,2005.11.09,bn649,Nov,9,11:13:37,bn649/bn649,ntpd,3482,"synchronized to 10.100.16.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.16.250,', '3']"
609,-,1131563618,2005.11.09,cn400,Nov,9,11:13:38,cn400/cn400,ntpd,12706,"synchronized to 10.100.22.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.22.250,', '3']"
610,-,1131563618,2005.11.09,tbird-sm1,Nov,9,11:13:38,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,eb0cfa2a,[ib_sm_sweep.c:1455]: No topology change,[]
611,-,1131563618,2005.11.09,tbird-sm1,Nov,9,11:13:38,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,9db750e6,[ib_sm_sweep.c:1482]: No configuration change required,[]
612,-,1131563619,2005.11.09,dn313,Nov,9,11:13:39,dn313/dn313,ntpd,6261,"synchronized to 10.100.30.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.30.250,', '3']"
613,-,1131563621,2005.11.09,tbird-admin1,Nov,9,11:13:41,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_B2] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_B2]']
614,-,1131563622,2005.11.09,tbird-admin1,Nov,9,11:13:42,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_B3] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_B3]']
615,-,1131563623,2005.11.09,cadmin1,Nov,9,11:13:43,src@cadmin1,dhcpd,,DHCPDISCOVER from 00:11:43:32:c6:8c via eth1: network C_net: no free leases,1da73d45,DHCPDISCOVER from 00:11:43:32:c6:8c via eth1: network C_net: no free leases,[]
616,-,1131563623,2005.11.09,cadmin2,Nov,9,11:13:43,src@cadmin2,dhcpd,,DHCPDISCOVER from 00:11:43:32:c6:8c via eth1,aeb8f6f8,DHCPDISCOVER from 00:11:43:32:c6:8c via eth1,[]
617,-,1131563623,2005.11.09,cadmin2,Nov,9,11:13:43,src@cadmin2,dhcpd,,DHCPOFFER on 10.100.19.66 to 00:11:43:32:c6:8c via eth1,4e676dc4,DHCPOFFER on <*> to 00:11:43:32:c6:8c via eth1,['10.100.19.66']
618,-,1131563623,2005.11.09,cadmin3,Nov,9,11:13:43,src@cadmin3,dhcpd,,DHCPDISCOVER from 00:11:43:32:c6:8c via eth1: network C_net: no free leases,1da73d45,DHCPDISCOVER from 00:11:43:32:c6:8c via eth1: network C_net: no free leases,[]
619,-,1131563623,2005.11.09,cadmin4,Nov,9,11:13:43,src@cadmin4,dhcpd,,DHCPDISCOVER from 00:11:43:32:c6:8c via eth1: network C_net: no free leases,1da73d45,DHCPDISCOVER from 00:11:43:32:c6:8c via eth1: network C_net: no free leases,[]
620,-,1131563623,2005.11.09,cn493,Nov,9,11:13:43,cn493/cn493,ntpd,15332,"synchronized to 10.100.16.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.16.250,', '3']"
621,-,1131563623,2005.11.09,tbird-admin1,Nov,9,11:13:43,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_C6] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_C6]']
622,-,1131563624,2005.11.09,tbird-admin1,Nov,9,11:13:44,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_A1] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_A1]']
623,-,1131563625,2005.11.09,cadmin1,Nov,9,11:13:45,src@cadmin1,dhcpd,,DHCPREQUEST for 10.100.19.66 (10.100.18.250) from 00:11:43:32:c6:8c via eth1: unknown lease 10.100.19.66.,4cd25ab4,DHCPREQUEST for <*> (<*>) from 00:11:43:32:c6:8c via eth1: unknown lease <*>.,"['10.100.19.66', '10.100.18.250', '10.100.19.66']"
624,-,1131563625,2005.11.09,cadmin2,Nov,9,11:13:45,src@cadmin2,dhcpd,,DHCPACK on 10.100.19.66 to 00:11:43:32:c6:8c via eth1,c641c47f,DHCPACK on <*> to 00:11:43:32:c6:8c via eth1,['10.100.19.66']
625,-,1131563625,2005.11.09,cadmin2,Nov,9,11:13:45,src@cadmin2,dhcpd,,DHCPREQUEST for 10.100.19.66 (10.100.18.250) from 00:11:43:32:c6:8c via eth1,a8c83a0b,DHCPREQUEST for <*> (<*>) from 00:11:43:32:c6:8c via eth1,"['10.100.19.66', '10.100.18.250']"
626,-,1131563625,2005.11.09,cadmin2,Nov,9,11:13:45,src@cadmin2,xinetd,30045,START: tftp pid=5457 from=10.100.19.66,a91e1952,START: <*> <*> from=<*>,"['tftp pid=5457', '10.100.19.66']"
627,-,1131563625,2005.11.09,cadmin3,Nov,9,11:13:45,src@cadmin3,dhcpd,,DHCPREQUEST for 10.100.19.66 (10.100.18.250) from 00:11:43:32:c6:8c via eth1: unknown lease 10.100.19.66.,4cd25ab4,DHCPREQUEST for <*> (<*>) from 00:11:43:32:c6:8c via eth1: unknown lease <*>.,"['10.100.19.66', '10.100.18.250', '10.100.19.66']"
628,-,1131563625,2005.11.09,cadmin4,Nov,9,11:13:45,src@cadmin4,dhcpd,,DHCPREQUEST for 10.100.19.66 (10.100.18.250) from 00:11:43:32:c6:8c via eth1: unknown lease 10.100.19.66.,4cd25ab4,DHCPREQUEST for <*> (<*>) from 00:11:43:32:c6:8c via eth1: unknown lease <*>.,"['10.100.19.66', '10.100.18.250', '10.100.19.66']"
629,-,1131563625,2005.11.09,cn195,Nov,9,11:13:45,cn195/cn195,ntpd,20277,"synchronized to 10.100.22.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.22.250,', '3']"
630,-,1131563625,2005.11.09,tbird-admin1,Nov,9,11:13:45,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_A6] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_A6]']
631,-,1131563625,2005.11.09,tbird-admin1,Nov,9,11:13:45,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_B7] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_B7]']
632,-,1131563625,2005.11.09,tbird-admin1,Nov,9,11:13:45,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_C2] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_C2]']
633,-,1131563626,2005.11.09,cn444,Nov,9,11:13:46,cn444/cn444,ntpd,11776,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
634,-,1131563626,2005.11.09,tbird-admin1,Nov,9,11:13:46,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_A5] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_A5]']
635,-,1131563626,2005.11.09,tbird-admin1,Nov,9,11:13:46,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_B1] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_B1]']
636,-,1131563627,2005.11.09,bn749,Nov,9,11:13:47,bn749/bn749,ntpd,23826,"synchronized to 10.100.22.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.22.250,', '3']"
637,-,1131563627,2005.11.09,cn305,Nov,9,11:13:47,cn305/cn305,ntpd,32659,"synchronized to 10.100.18.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.18.250,', '3']"
638,-,1131563627,2005.11.09,dn205,Nov,9,11:13:47,dn205/dn205,ntpd,10453,"synchronized to 10.100.26.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.26.250,', '3']"
639,-,1131563627,2005.11.09,tbird-admin1,Nov,9,11:13:47,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_B6] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_B6]']
640,-,1131563627,2005.11.09,tbird-admin1,Nov,9,11:13:47,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_D7] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_D7]']
641,-,1131563628,2005.11.09,tbird-admin1,Nov,9,11:13:48,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_A7] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_A7]']
642,-,1131563628,2005.11.09,tbird-sm1,Nov,9,11:13:48,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,1cfe3a76,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,[]
643,-,1131563630,2005.11.09,tbird-admin1,Nov,9,11:13:50,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_C1] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_C1]']
644,-,1131563630,2005.11.09,tbird-admin1,Nov,9,11:13:50,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_D6] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_D6]']
645,-,1131563632,2005.11.09,dn172,Nov,9,11:13:52,dn172/dn172,ntpd,10758,"synchronized to 10.100.28.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.28.250,', '3']"
646,-,1131563632,2005.11.09,tbird-admin1,Nov,9,11:13:52,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_B4] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_B4]']
647,-,1131563632,2005.11.09,tbird-sm1,Nov,9,11:13:52,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,eb0cfa2a,[ib_sm_sweep.c:1455]: No topology change,[]
648,-,1131563632,2005.11.09,tbird-sm1,Nov,9,11:13:52,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,9db750e6,[ib_sm_sweep.c:1482]: No configuration change required,[]
649,-,1131563633,2005.11.09,tbird-admin1,Nov,9,11:13:53,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_A3] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_A3]']
650,-,1131563634,2005.11.09,tbird-admin1,Nov,9,11:13:54,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_A8] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_A8]']
651,-,1131563635,2005.11.09,bn1015,Nov,9,11:13:55,bn1015/bn1015,ntpd,14532,"synchronized to 10.100.18.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.18.250,', '3']"
652,-,1131563635,2005.11.09,tbird-admin1,Nov,9,11:13:55,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_B5] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_B5]']
653,-,1131563635,2005.11.09,tbird-admin1,Nov,9,11:13:55,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_D4] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_D4]']
654,-,1131563636,2005.11.09,tbird-admin1,Nov,9,11:13:56,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_A2] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_A2]']
655,-,1131563637,2005.11.09,cn200,Nov,9,11:13:57,cn200/cn200,ntpd,20218,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
656,-,1131563638,2005.11.09,bn326,Nov,9,11:13:58,bn326/bn326,ntpd,29339,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
657,-,1131563638,2005.11.09,cn145,Nov,9,11:13:58,cn145/cn145,ntpd,17005,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
658,-,1131563638,2005.11.09,cn723,Nov,9,11:13:58,cn723/cn723,ntpd,28073,"synchronized to 10.100.22.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.22.250,', '3']"
659,-,1131563638,2005.11.09,tbird-admin1,Nov,9,11:13:58,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_A4] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_A4]']
660,-,1131563638,2005.11.09,tbird-admin1,Nov,9,11:13:58,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_C4] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_C4]']
661,-,1131563639,2005.11.09,#9#,Nov,9,11:13:59,#9#/#9#,kernel,,Lustre: 11373:0:(module.c:530:init_libcfs_module()) maximum lustre stack 6912,ba12f384,Lustre: <*> maximum lustre stack <*>,"['11373:0:(module.c:530:init_libcfs_module())', '6912']"
662,-,1131563639,2005.11.09,#9#,Nov,9,11:13:59,#9#/#9#,kernel,,Lustre: 11386:0:(module.c:164:init_kportals_module()) maximum lustre stack 8192,ba12f384,Lustre: <*> maximum lustre stack <*>,"['11386:0:(module.c:164:init_kportals_module())', '8192']"
663,-,1131563639,2005.11.09,#9#,Nov,9,11:13:59,#9#/#9#,kernel,,Lustre: Echo OBD driver; #10#@#11#,5f978615,Lustre: Echo OBD driver; #10#@#11#,[]
664,-,1131563639,2005.11.09,#9#,Nov,9,11:13:59,#9#/#9#,kernel,,"Lustre: OBD class driver Build Version: #12#-19691231170000-PRISTINE-.f3home.#13#.build.2.6.buildir.BUILD.lustre-kernel-2.6.9.lustre.linux-2.6.9-1.4.5.6smp, #10#@#11#",2dcd7354,"Lustre: OBD class driver Build Version: #12#-19691231170000-PRISTINE-.f3home.#13#.build.2.6.buildir.BUILD.lustre-kernel-2.6.9.lustre.linux-2.6.9-<*>smp, #10#@#11#",['1.4.5.6']
665,-,1131563639,2005.11.09,#9#,Nov,9,11:13:59,#9#/#9#,kernel,,"Lustre: Routing socket NAL loaded (Routing disabled, initial mem 0, incarnation 0x40525da327a8c)",0c2a1a09,"Lustre: Routing socket NAL loaded (Routing disabled, initial mem 0, incarnation 0x40525da327a8c)",[]
666,-,1131563639,2005.11.09,cn622,Nov,9,11:13:59,cn622/cn622,ntpd,18517,"synchronized to 10.100.20.250, stratum 3",ef226888,synchronized to <*> stratum <*>,"['10.100.20.250,', '3']"
667,-,1131563639,2005.11.09,tbird-admin1,Nov,9,11:13:59,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1691,data_thread() got not answer from any [Thunderbird_B8] datasource,6391d957,data_thread() got not answer from any <*> datasource,['[Thunderbird_B8]']
